date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:30	19864/19864	---M--	200	added ('OK')	image/jpeg	etag:%22cbfa75c1a295a6dade6b80a366f020c4%22	https://d30womf5coomej.cloudfront.net/sa/df/c9be63de-e837-4101-9be2-e3f396664157_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/df/c9be63de-e837-4101-9be2-e3f396664157_m.jpg	(from https://tapas.io/)
14:57:30	40206/40206	---M--	200	added ('OK')	image/png	etag:%22c7a2ddd2891d9a4b337168946655947e%22	https://d30womf5coomej.cloudfront.net/sa/34/d536c76a-2ce1-4fcc-a73f-dea83fa9aa56_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/34/d536c76a-2ce1-4fcc-a73f-dea83fa9aa56_m.png	(from https://tapas.io/)
14:57:30	20853/20853	---M--	200	added ('OK')	image/jpeg	etag:%2276d4fefbee82096bb1d005966dd7e4c7%22	https://d30womf5coomej.cloudfront.net/sa/ef/503abd79-c9a7-4b19-bb4c-8a815014091c_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/ef/503abd79-c9a7-4b19-bb4c-8a815014091c_m.jpg	(from https://tapas.io/)
14:57:30	22487/22487	---M--	200	added ('OK')	image/jpeg	etag:%221cd7622ba9299dc0f52cd434542de6ac%22	https://d30womf5coomej.cloudfront.net/sa/49/42458761-95a2-4f86-b843-11a635151dde_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/49/42458761-95a2-4f86-b843-11a635151dde_m.jpg	(from https://tapas.io/)
14:57:30	20953/20953	---M--	200	added ('OK')	image/jpeg	etag:%22ec890d40e476d363a3d3a50ac28393eb%22	https://d30womf5coomej.cloudfront.net/sa/ae/a4458e9b-c5d2-42b2-86d6-6125de8813c9_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/ae/a4458e9b-c5d2-42b2-86d6-6125de8813c9_m.jpg	(from https://tapas.io/)
14:57:31	16703/16703	---M--	200	added ('OK')	image/jpeg	etag:%225b5286de39880b3731530c5d67d0cb34%22	https://d30womf5coomej.cloudfront.net/sa/4e/06a26c85-bfa7-4681-9d3a-dcdfa840ed26_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/4e/06a26c85-bfa7-4681-9d3a-dcdfa840ed26_m.jpg	(from https://tapas.io/)
14:57:31	57368/57368	---M--	200	added ('OK')	image/png	etag:%223d47ef8047303f7323709800c4e0ebdc%22	https://d30womf5coomej.cloudfront.net/sa/80/c1f7fe17-3db9-4098-8543-72defd57bcea_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/80/c1f7fe17-3db9-4098-8543-72defd57bcea_m.png	(from https://tapas.io/)
14:57:31	14762/14762	---M--	200	added ('OK')	image/jpeg	etag:%22d57dec2283c0e684fa121f9998c7cc7c%22	https://d30womf5coomej.cloudfront.net/sa/5e/56e36758-b40a-4e79-a3c6-d6780c9e8550_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/5e/56e36758-b40a-4e79-a3c6-d6780c9e8550_m.jpg	(from https://tapas.io/)
14:57:31	66034/66034	---M--	200	added ('OK')	image/png	etag:%224cdd4f5cc10bb11111cd7af9136cf0fc%22	https://d30womf5coomej.cloudfront.net/sa/c2/f62b6bf4-3a4f-4738-a189-98a77ca66778_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/c2/f62b6bf4-3a4f-4738-a189-98a77ca66778_m.png	(from https://tapas.io/)
14:57:32	71066/71066	---M--	200	added ('OK')	image/png	etag:%22c357cab6cec0b65229ad88ec643dc1b3%22	https://d30womf5coomej.cloudfront.net/sa/a0/ab7a32b1-382c-4b3c-8344-b48e0435e6f2_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/a0/ab7a32b1-382c-4b3c-8344-b48e0435e6f2_m.png	(from https://tapas.io/)
14:57:32	55344/55344	---M--	200	added ('OK')	image/png	etag:%22527823000a0ec75a15e2d0c29019c421%22	https://d30womf5coomej.cloudfront.net/sa/f0/b0bbb4d8-0f57-4ca8-8b91-e6bfd3c49c56_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/f0/b0bbb4d8-0f57-4ca8-8b91-e6bfd3c49c56_m.png	(from https://tapas.io/)
14:57:32	18206/18206	---M--	200	added ('OK')	image/jpeg	etag:%22c0e3875a5bd8fa8eb63c974c292a2ccb%22	https://d30womf5coomej.cloudfront.net/sa/a2/10da5819-5996-4122-830d-0ef2950718a8_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/a2/10da5819-5996-4122-830d-0ef2950718a8_m.jpg	(from https://tapas.io/)
14:57:32	34476/34476	---M--	200	added ('OK')	image/png	etag:%2298a9c857ab5c8fd04926b14ec34cbec0%22	https://d30womf5coomej.cloudfront.net/sa/8a/637d145a-e648-4665-a144-d01ac878e392_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/8a/637d145a-e648-4665-a144-d01ac878e392_m.png	(from https://tapas.io/)
14:57:32	18082/18082	---M--	200	added ('OK')	image/jpeg	etag:%22cd78b492cf3c51d5b27d5927307a2d0f%22	https://d30womf5coomej.cloudfront.net/sa/1c/ea44d0d6-cc7e-4dd7-ac0f-3284c835d73d_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/1c/ea44d0d6-cc7e-4dd7-ac0f-3284c835d73d_m.jpg	(from https://tapas.io/)
14:57:33	51188/51188	---M--	200	added ('OK')	image/png	etag:%22bdfcfd1a85533ff932049199b096fcd9%22	https://d30womf5coomej.cloudfront.net/sa/95/d9c68e61-4a74-4fa1-99a0-7fd2cd2238bc_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/95/d9c68e61-4a74-4fa1-99a0-7fd2cd2238bc_m.png	(from https://tapas.io/)
14:57:33	20322/20322	---M--	200	added ('OK')	image/png	etag:%22317d397f25a4c26a6319f56072fb77a3%22	https://d30womf5coomej.cloudfront.net/sa/1e/dce877da-94e5-4be1-aa6d-cc9f8fef6c75_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/1e/dce877da-94e5-4be1-aa6d-cc9f8fef6c75_m.png	(from https://tapas.io/)
14:57:33	15226/15226	---M--	200	added ('OK')	image/jpeg	etag:%22646b46165c735c46d13f6fc9deb228b3%22	https://d30womf5coomej.cloudfront.net/sa/9b/045527ed-77a7-4de1-a1b0-c3bb895e2aa6_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/9b/045527ed-77a7-4de1-a1b0-c3bb895e2aa6_m.jpg	(from https://tapas.io/)
14:57:33	21640/21640	---M--	200	added ('OK')	image/jpeg	etag:%22cf46809cfe160acb03f6a3d35f27feb2%22	https://d30womf5coomej.cloudfront.net/sa/91/f6089ce8-a0f4-4c88-b3e9-a7d4f702a02b_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/91/f6089ce8-a0f4-4c88-b3e9-a7d4f702a02b_m.jpg	(from https://tapas.io/)
14:57:34	13337/13337	---M--	200	added ('OK')	image/jpeg	etag:%2270c06952feb8d719974cb9e01e2b335d%22	https://d30womf5coomej.cloudfront.net/sa/19/99a262e6-ebc1-4e83-a34c-00aa42a71d87_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/19/99a262e6-ebc1-4e83-a34c-00aa42a71d87_m.jpg	(from https://tapas.io/)
14:57:34	45231/45231	---M--	200	added ('OK')	image/png	etag:%22b0d972e0636a045dbd9cdba1dd1f676d%22	https://d30womf5coomej.cloudfront.net/sa/fb/dc22a985-ac2c-4a9b-b388-be5466b6dbe9_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/fb/dc22a985-ac2c-4a9b-b388-be5466b6dbe9_m.png	(from https://tapas.io/)
14:57:34	17473/17473	---M--	200	added ('OK')	image/jpeg	etag:%223a4b05d4df35b390d58df0987cf6486c%22	https://d30womf5coomej.cloudfront.net/sa/cd/78c09688-112d-48b0-b827-18f3e6ab8373_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/cd/78c09688-112d-48b0-b827-18f3e6ab8373_m.jpg	(from https://tapas.io/)
14:57:34	30409/30409	---M--	200	added ('OK')	image/png	etag:%22bf0487a14b1405437e241350b10265f6%22	https://d30womf5coomej.cloudfront.net/sa/5e/b70c46ad-2ef4-495a-9110-5cf3c1e04fe0_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/5e/b70c46ad-2ef4-495a-9110-5cf3c1e04fe0_m.png	(from https://tapas.io/)
14:57:34	55958/55958	---M--	200	added ('OK')	image/png	etag:%22b3a95a998503916eaa97f61527a278b7%22	https://d30womf5coomej.cloudfront.net/sa/dc/14bfe80d-abcf-4bd8-b0b4-7821a7b20b4e_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/dc/14bfe80d-abcf-4bd8-b0b4-7821a7b20b4e_m.png	(from https://tapas.io/)
14:57:35	21048/21048	---M--	200	added ('OK')	image/jpeg	etag:%22feaf8c7a7b5fffa0e099c6b25de97203%22	https://d30womf5coomej.cloudfront.net/sa/c8/b0cf46d2-1ac9-43fb-a071-4a8f18fe1a91_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/c8/b0cf46d2-1ac9-43fb-a071-4a8f18fe1a91_m.jpg	(from https://tapas.io/)
14:57:35	43013/43013	---M--	200	added ('OK')	image/png	etag:%22c5e15bea642e6ba4b1faf8c121f45012%22	https://d30womf5coomej.cloudfront.net/sa/bc/1ee2e0e1-de21-4c0b-be33-f356776df18b_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/bc/1ee2e0e1-de21-4c0b-be33-f356776df18b_m.png	(from https://tapas.io/)
14:57:35	51475/51475	---M--	200	added ('OK')	image/png	etag:%2218267ad825b58c931fb564baf380919e%22	https://d30womf5coomej.cloudfront.net/sa/57/41474a42-6685-4391-85f4-bd73f0293665_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/57/41474a42-6685-4391-85f4-bd73f0293665_m.png	(from https://tapas.io/)
14:57:35	51182/51182	---M--	200	added ('OK')	image/png	etag:%22468410cb562828bfb210e197856cc023%22	https://d30womf5coomej.cloudfront.net/sa/0b/0f74ae18-6ea6-406c-b801-fe37fdaf9b2f_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/0b/0f74ae18-6ea6-406c-b801-fe37fdaf9b2f_m.png	(from https://tapas.io/)
14:57:35	18377/18377	---M--	200	added ('OK')	image/jpeg	etag:%227ec1fbaf8d73665a5e309e4f76bcd774%22	https://d30womf5coomej.cloudfront.net/sa/ab/6cc1182f-7f3b-4052-bd62-5c9b88e90c62_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/ab/6cc1182f-7f3b-4052-bd62-5c9b88e90c62_m.jpg	(from https://tapas.io/)
14:57:36	47593/47593	---M--	200	added ('OK')	image/png	etag:%222a92dabc4725c0655d92d38afc8d5401%22	https://d30womf5coomej.cloudfront.net/sa/75/a34f4108-8b4f-495b-ac9f-72c34c959933_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/75/a34f4108-8b4f-495b-ac9f-72c34c959933_m.png	(from https://tapas.io/)
14:57:36	43602/43602	---M--	200	added ('OK')	image/png	etag:%225aeb37ea1312888fe9be441ddd490166%22	https://d30womf5coomej.cloudfront.net/sa/3b/cd5e9461-19ed-4832-873c-71b3d7d890bf_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/3b/cd5e9461-19ed-4832-873c-71b3d7d890bf_m.png	(from https://tapas.io/)
14:57:36	32669/32669	---M--	200	added ('OK')	image/png	etag:%2251818ef5b1fbc10a807ac1cd0a0d5b64%22	https://d30womf5coomej.cloudfront.net/sa/37/a1030cd0-f8a1-4900-9e40-20ba66a9d07e_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/37/a1030cd0-f8a1-4900-9e40-20ba66a9d07e_m.png	(from https://tapas.io/)
14:57:36	48699/48699	---M--	200	added ('OK')	image/png	etag:%221917cfbdfa9fbf8eb390bf8c08685491%22	https://d30womf5coomej.cloudfront.net/sa/73/9860cdaf-172b-4604-b309-10368eaac6a8_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/73/9860cdaf-172b-4604-b309-10368eaac6a8_m.png	(from https://tapas.io/)
14:57:37	52301/52301	---M--	200	added ('OK')	image/png	etag:%22a129cb09273d9631895c2907d841ed7c%22	https://d30womf5coomej.cloudfront.net/sa/79/e8d3ab28-5260-4959-b83a-f5a0e316df3d_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/79/e8d3ab28-5260-4959-b83a-f5a0e316df3d_m.png	(from https://tapas.io/)
14:57:37	34013/34013	---M--	200	added ('OK')	image/png	etag:%22780f24b95ae064a9911be3fa8292eaf4%22	https://d30womf5coomej.cloudfront.net/sa/37/1fd93adb-5c11-477e-996e-39578cafbebe_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/37/1fd93adb-5c11-477e-996e-39578cafbebe_m.png	(from https://tapas.io/)
14:57:37	53817/53817	---M--	200	added ('OK')	image/png	etag:%228e6d471d6e0aa8ae86d25445a6cab7af%22	https://d30womf5coomej.cloudfront.net/sa/f4/4c5547bd-dad3-48cd-9842-ced6533c4790_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/f4/4c5547bd-dad3-48cd-9842-ced6533c4790_m.png	(from https://tapas.io/)
14:57:37	21037/21037	---M--	200	added ('OK')	image/png	etag:%2207d5bf1b3e8df78e24e80cb774484bfc%22	https://d30womf5coomej.cloudfront.net/sa/db/ca00d552-22d6-47e7-b8bb-3f7d70956847_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/db/ca00d552-22d6-47e7-b8bb-3f7d70956847_m.png	(from https://tapas.io/)
14:57:37	47264/47264	---M--	200	added ('OK')	image/png	etag:%228cddee49e4f287d39c7576903c0f3052%22	https://d30womf5coomej.cloudfront.net/sa/1e/e19dbf95-955b-45ba-b9c3-eee50527b1ae_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/1e/e19dbf95-955b-45ba-b9c3-eee50527b1ae_m.png	(from https://tapas.io/)
14:57:38	54307/54307	---M--	200	added ('OK')	image/png	etag:%22ef93301f4ce133246349d418f8914d87%22	https://d30womf5coomej.cloudfront.net/sa/1c/e7c3f8a4-0aad-4443-b40f-3e38874ac643_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/1c/e7c3f8a4-0aad-4443-b40f-3e38874ac643_m.png	(from https://tapas.io/)
14:57:38	51260/51260	---M--	200	added ('OK')	image/png	etag:%22340131e76e5c7d6ae84334d053ce26f4%22	https://d30womf5coomej.cloudfront.net/sa/d5/89c29ea2-83b1-41a2-98a0-ce7b4ef66cfa_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/d5/89c29ea2-83b1-41a2-98a0-ce7b4ef66cfa_m.png	(from https://tapas.io/)
14:57:38	42412/42412	---M--	200	added ('OK')	image/png	etag:%2247ed2f04aaa8ee3de7ae83569d19c67b%22	https://d30womf5coomej.cloudfront.net/sa/cd/fcd04852-ba26-40c0-8bd1-b97c658cb44f_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/cd/fcd04852-ba26-40c0-8bd1-b97c658cb44f_m.png	(from https://tapas.io/)
14:57:40	121530/121530	---M--	200	added ('OK')	image/jpeg	etag:%221c8c54220b7cf229b75e5062c8796fa4%22	https://d30womf5coomej.cloudfront.net/a/ff/19c1bd83-d95e-48d3-a3f4-996a73f18897.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/ff/19c1bd83-d95e-48d3-a3f4-996a73f18897.jpg	(from https://tapas.io/)
14:57:41	92701/92701	---M--	200	added ('OK')	image/jpeg	etag:%226d3b03545473aca59b5df44110aa8a5f%22	https://d30womf5coomej.cloudfront.net/a/39/b550a156-7484-46b7-8bfc-76c771cd5685.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/39/b550a156-7484-46b7-8bfc-76c771cd5685.jpg	(from https://tapas.io/)
14:57:41	369928/369928	---M--	200	added ('OK')	image/jpeg	etag:%223cab21623874b9ed39bc18fa115815bd%22	https://d30womf5coomej.cloudfront.net/a/a2/3cb39ad3-cffe-4b91-baec-713b32d2b5c1.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/a2/3cb39ad3-cffe-4b91-baec-713b32d2b5c1.jpg	(from https://tapas.io/)
14:57:42	471369/471369	---M--	200	added ('OK')	image/jpeg	etag:%2260e6c99c08c2373e2918d7285bccecb5%22	https://d30womf5coomej.cloudfront.net/a/03/577d1a32-b0cf-4731-bcdb-ca788f043f49.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/03/577d1a32-b0cf-4731-bcdb-ca788f043f49.jpg	(from https://tapas.io/)
14:57:42	114855/114855	---M--	200	added ('OK')	image/jpeg	etag:%22823d8e72d8ade86f70d679f1813dd265%22	https://d30womf5coomej.cloudfront.net/a/86/5fc860d0-60be-4141-a160-f72ce3f0df6a.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/86/5fc860d0-60be-4141-a160-f72ce3f0df6a.jpg	(from https://tapas.io/)
14:57:43	198078/198078	---M--	200	added ('OK')	image/jpeg	etag:%221745b9336ed557bbbf01d76df3354b9b%22	https://d30womf5coomej.cloudfront.net/a/44/c89d1d5c-d83d-438f-b363-869377ef48a5.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/44/c89d1d5c-d83d-438f-b363-869377ef48a5.jpg	(from https://tapas.io/)
14:57:44	333562/333562	---M--	200	added ('OK')	image/jpeg	etag:%224d521d0eca15460d05b31ee273871d43%22	https://d30womf5coomej.cloudfront.net/a/87/6e1f2333-07d6-491b-9f5c-1197bb5261c9.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/87/6e1f2333-07d6-491b-9f5c-1197bb5261c9.jpg	(from https://tapas.io/)
14:57:45	279381/279381	---M--	200	added ('OK')	image/jpeg	etag:%22cd20dc76039334f7e980bf002b39fc1a%22	https://d30womf5coomej.cloudfront.net/a/4c/c77e0407-7a3f-420a-a9e4-9cbd3b437084.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/4c/c77e0407-7a3f-420a-a9e4-9cbd3b437084.jpg	(from https://tapas.io/)
14:57:46	70841/70841	---M--	200	added ('OK')	image/jpeg	etag:%229ee740a1152d9ee1042fb0b2c621a106%22	https://d30womf5coomej.cloudfront.net/a/2e/3c83a3bf-d7bb-4f74-8e4b-07625dea79c3.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/2e/3c83a3bf-d7bb-4f74-8e4b-07625dea79c3.jpg	(from https://tapas.io/)
14:57:46	283720/283720	---M--	200	added ('OK')	image/jpeg	etag:%22127e4bde931ba6128fbe607fae0908ea%22	https://d30womf5coomej.cloudfront.net/a/e8/f26850ce-6fbb-4d3f-a923-905e4e2f73d7.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/e8/f26850ce-6fbb-4d3f-a923-905e4e2f73d7.jpg	(from https://tapas.io/)
14:57:46	16310/16310	---M--	200	added ('OK')	image/jpeg	etag:%22d0585f318b6e604ef2e24fa7d0d30f05%22	https://d30womf5coomej.cloudfront.net/sa/cd/3435f3af-cd13-4b40-8c47-2180760716c8_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/cd/3435f3af-cd13-4b40-8c47-2180760716c8_m.jpg	(from https://tapas.io/)
14:57:47	16185/16185	---M--	200	added ('OK')	image/jpeg	etag:%2242f086a63942af7d6e7e83ac955795b3%22	https://d30womf5coomej.cloudfront.net/sa/79/94872b82-58f2-4057-ba8f-5d5a3cbcd7ba_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/79/94872b82-58f2-4057-ba8f-5d5a3cbcd7ba_m.jpg	(from https://tapas.io/)
14:57:47	239976/239976	---M--	200	added ('OK')	image/jpeg	etag:%22f722afade6b1f0c742d5edc94740cc23%22	https://d30womf5coomej.cloudfront.net/a/dc/5ef007a8-9af0-49fd-af58-70abff30ee1f.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/dc/5ef007a8-9af0-49fd-af58-70abff30ee1f.jpg	(from https://tapas.io/)
14:57:47	16404/16404	---M--	200	added ('OK')	image/jpeg	etag:%22b512a6fc139fa355afff20ef03cce15f%22	https://d30womf5coomej.cloudfront.net/sa/6d/59c61f37-863b-4116-8e68-fe07b7793aeb_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/6d/59c61f37-863b-4116-8e68-fe07b7793aeb_m.jpg	(from https://tapas.io/)
14:57:47	15335/15335	---M--	200	added ('OK')	image/jpeg	etag:%22db6dc51fd78a4a0eea2f7eea9ec39b48%22	https://d30womf5coomej.cloudfront.net/sa/44/6db36553-a221-42b4-b619-496a9aabc73e_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/44/6db36553-a221-42b4-b619-496a9aabc73e_m.jpg	(from https://tapas.io/)
14:57:48	23123/23123	---M--	200	added ('OK')	image/png	etag:%22853e122680ee03352ea68e4e3d858304%22	https://d30womf5coomej.cloudfront.net/sa/27/cc75f9b0-752b-474c-b5c5-335553003f90_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/27/cc75f9b0-752b-474c-b5c5-335553003f90_m.png	(from https://tapas.io/)
14:57:48	21437/21437	---M--	200	added ('OK')	image/png	etag:%2267c6778d9b735d869efd67e0bc7e73b8%22	https://d30womf5coomej.cloudfront.net/sa/30/b2b9e987-d7b5-4994-8de7-1dd2f4c60eb4_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/30/b2b9e987-d7b5-4994-8de7-1dd2f4c60eb4_m.png	(from https://tapas.io/)
14:57:48	50764/50764	---M--	200	added ('OK')	image/png	etag:%221148085f6be48f77d4938aecb003f20d%22	https://d30womf5coomej.cloudfront.net/sa/ca/fc2978d4-9871-408c-b350-e350054ac926_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/ca/fc2978d4-9871-408c-b350-e350054ac926_m.png	(from https://tapas.io/)
14:57:49	13943/13943	---M--	200	added ('OK')	image/jpeg	etag:%22127c827f3f8e2b26a3ca0ef3e9a08f86%22	https://d30womf5coomej.cloudfront.net/sa/31/4619f9f0-d084-450c-bdfa-614cbb4ddd13_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/31/4619f9f0-d084-450c-bdfa-614cbb4ddd13_m.jpg	(from https://tapas.io/)
